Date,ACC.NS,RELIANCE.NS,INFY.NS,TITAN.NS
2010-02-26,0.004054054054054124,0.016129032258064502,-0.007905138339920903,0.012499999999999956
2010-03-02,0.04172274562584111,0.0045351473922903285,0.015936254980079667,0.024691358024691468
2010-03-03,-0.0012919896640827266,0.040632054176072296,0.007843137254901933,0.012048192771084265
2010-03-04,0.0038809831824062613,-0.008676789587852451,-0.015564202334630295,0.03571428571428581
2010-03-05,0.005154639175257714,-0.004376367614879695,0.0039525691699604515,-0.02298850574712641
2010-03-08,0.021794871794871717,-0.00659340659340657,0.011811023622047223,-0.0117647058823529
2010-03-09,0.0012547051442910462,-0.013274336283185861,0.0077821011673151474,0.0
2010-03-10,0.022556390977443552,0.017937219730941756,-0.007722007722007707,-0.011904761904761862
2010-03-11,-0.014705882352941124,0.008810572687224738,0.0077821011673151474,0.012048192771084265
2010-03-12,0.0,0.004366812227074135,-0.0038610038610038533,0.0
2010-03-15,-0.018656716417910446,0.006521739130434856,0.011627906976744207,-0.011904761904761862
2010-03-16,-0.012674271229404344,0.0388768898488121,0.011494252873563315,0.012048192771084265
2010-03-17,-0.0038510911424903815,0.0020790020790020236,0.0,0.0
2010-03-18,0.009020618556700999,0.006224066390041472,0.018939393939394034,0.0
2010-03-19,0.0063856960408683605,0.014432989690721598,-0.0037174721189591198,0.011904761904761862
2010-03-22,-0.008883248730964466,-0.016260162601625994,-0.007462686567164201,-0.02352941176470591
2010-03-23,0.0,0.01446280991735538,0.007518796992481258,0.0
2010-03-25,-0.023047375160051176,0.0,0.014925373134328401,-0.012048192771084376
2010-03-26,0.005242463958060384,0.010183299389002087,-0.014705882352941124,0.024390243902439046
2010-03-29,0.011734028683181297,-0.008064516129032251,-0.02238805970149249,0.023809523809523725
2010-03-30,0.002577319587628857,-0.004065040650406471,-0.026717557251908386,-0.011627906976744207
2010-03-31,-0.0025706940874036244,-0.01224489795918371,-0.0117647058823529,0.0
2010-04-01,-0.0012886597938144284,0.016528925619834656,0.023809523809523725,0.0235294117647058
2010-04-05,0.0,0.030487804878048808,0.0,0.0
2010-04-06,0.001290322580645098,-0.0019723865877712132,-0.007751937984496138,0.0
2010-04-07,0.027061855670102997,0.005928853754940677,-0.00390625,0.0
2010-04-08,-0.012547051442910906,-0.0216110019646365,0.007843137254901933,0.0
2010-04-09,-0.008894536213468918,0.016064257028112428,0.0038910505836575737,0.011494252873563315
2010-04-12,-0.00512820512820511,0.0039525691699604515,0.003875968992248069,0.0
2010-04-13,-0.011597938144329856,-0.0059055118110236116,0.03861003861003853,0.0
2010-04-15,-0.0013037809647978849,-0.027722772277227747,0.0037174721189590088,0.03409090909090917
2010-04-16,-0.00652741514360311,-0.006109979633401208,-0.0037037037037036535,0.04395604395604402
2010-04-19,-0.013140604467805517,-0.020491803278688492,-0.01115241635687736,0.0
2010-04-20,0.0013315579227697327,0.0020920502092049986,-0.011278195488721776,0.0
2010-04-21,0.010638297872340496,-0.008350730688935326,-0.0038022813688213253,0.0
2010-04-22,-0.013157894736842146,0.0189473684210526,0.0,0.0
2010-04-23,-0.01733333333333331,0.012396694214876103,0.003816793893129722,0.010526315789473717
2010-04-26,0.006784260515603879,-0.01632653061224487,0.0038022813688212143,0.0
2010-04-27,-0.009433962264150941,-0.008298755186721962,0.0,0.0
2010-04-28,0.008163265306122547,-0.04184100418410042,-0.011363636363636354,-0.01041666666666663
2010-04-29,-0.014844804318488558,0.017467248908296984,0.0,0.03157894736842115
2010-04-30,0.010958904109588996,-0.0021459227467811592,0.011494252873563315,0.010204081632652962
2010-05-03,-0.0013550135501354532,-0.008602150537634357,-0.015151515151515138,0.030303030303030276
2010-05-04,-0.028493894165535938,-0.002169197396963085,-0.011538461538461497,-0.02941176470588236
2010-05-05,0.008379888268156499,0.0,0.011673151750972721,0.030303030303030276
2010-05-06,-0.00969529085872578,-0.013043478260869601,-0.011538461538461497,-0.009803921568627416
2010-05-07,-0.016783216783216814,0.02422907488986792,-0.015564202334630295,-0.00990099009900991
2010-05-10,0.03413940256045511,0.05161290322580636,0.01976284584980248,0.010000000000000009
2010-05-11,-0.005502063273727598,-0.010224948875255602,-0.003875968992248069,0.0
2010-05-12,-0.009681881051175623,0.01446280991735538,0.0077821011673151474,0.0
2010-05-13,0.015363128491620026,-0.010183299389002087,0.007722007722007707,0.02970297029702973
2010-05-14,0.0013755158184318717,-0.026748971193415683,-0.019157088122605415,0.019230769230769162
2010-05-17,-0.028846153846153855,-0.025369978858350906,-0.01171875,-0.018867924528301883
2010-05-18,-0.005657708628005631,0.00433839479392617,0.0039525691699604515,0.028846153846153744
2010-05-19,-0.022759601706970112,-0.021598272138228958,-0.011811023622047223,-0.01869158878504673
2010-05-20,0.0029112081513829047,0.0,0.0,-0.00952380952380949
2010-05-21,0.021770682148040565,-0.004415011037527616,-0.007968127490039834,0.0
2010-05-24,-0.008522727272727293,0.02882483370288247,0.008032128514056325,-0.009615384615384581
2010-05-25,-0.015759312320916874,-0.03663793103448276,-0.0239043824701195,-0.029126213592232997
2010-05-26,-0.01455604075691408,0.02237136465324374,0.03673469387755102,-0.010000000000000009
2010-05-27,-0.013293943870014813,0.013129102844638973,0.011811023622047223,0.02020202020202011
2010-05-28,0.008982035928143617,0.015118790496760237,0.011673151750972721,0.01980198019801982
2010-05-31,-0.008902077151335286,0.008510638297872353,-0.007692307692307665,0.0
2010-06-01,-0.0014970059880239361,-0.03375527426160341,-0.011627906976744207,0.0
2010-06-02,0.010494752623688264,0.0,0.0039215686274509665,-0.009708737864077666
2010-06-03,0.017804154302670572,0.01965065502183405,0.0234375,0.009803921568627416
2010-06-04,0.001457725947521915,0.0,0.011450381679389388,0.009708737864077666
2010-06-07,0.011644832605531397,-0.021413276231263434,-0.02264150943396226,0.0
2010-06-08,-0.01151079136690647,-0.01094091903719907,-0.0038610038610038533,0.0
2010-06-09,0.018922852983988436,0.01106194690265494,-0.011627906976744207,-0.009615384615384581
2010-06-10,0.0128571428571429,0.006564551422319376,0.007843137254901933,0.0
2010-06-11,-0.008462623413258097,0.0304347826086957,-0.0077821011673151474,0.0
2010-06-14,0.0014224751066855834,0.016877637130801704,0.04705882352941182,0.009708737864077666
2010-06-15,0.019886363636363535,0.0020746887966804906,-0.0037453183520599342,0.0
2010-06-16,-0.01949860724233987,-0.006211180124223614,0.011278195488721776,-0.009615384615384581
2010-06-17,0.0028409090909091717,0.012499999999999956,-0.0037174721189591198,-0.009708737864077666
2010-06-18,-0.004249291784702569,-0.016460905349794275,0.011194029850746245,0.0
2010-06-21,0.024182076813655806,0.010460251046025215,0.0036900369003689537,0.0
2010-06-22,-0.023611111111111138,-0.0020703933747412417,-0.011029411764705843,0.0
2010-06-23,0.011379800853485111,-0.004149377593360981,0.011152416356877248,0.0
2010-06-24,0.0,-0.006249999999999978,0.007352941176470562,0.019607843137254832
2010-06-25,-0.011251758087201136,0.01048218029350112,-0.014598540145985384,0.009615384615384581
2010-06-28,0.011379800853485111,0.024896265560165887,0.011111111111111072,0.02857142857142847
2010-06-29,-0.00421940928270037,-0.020242914979757054,-0.0073260073260073,0.0092592592592593
2010-06-30,0.011299435028248483,0.02066115702479343,0.0,0.00917431192660545
2010-07-01,-0.012569832402234637,-0.012145748987854255,-0.0073800738007380184,-0.009090909090909038
2010-07-02,-0.004243281471004279,-0.006147540983606592,-0.014869888475836479,-0.00917431192660545
2010-07-05,0.0,-0.0020618556701030855,0.0037735849056603765,0.0
2010-07-06,-0.008522727272727293,0.006198347107438051,0.015037593984962516,0.02777777777777768
2010-07-07,-0.0014326647564469885,-0.01848049281314168,0.0,0.009009009009008917
2010-07-08,-0.01434720229555242,0.0020920502092049986,0.0185185185185186,0.02678571428571419
2010-07-09,-0.011644832605531286,0.0,0.014545454545454639,0.017391304347825987
2010-07-12,-0.007363770250368162,0.0,0.007168458781362075,0.0
2010-07-13,-0.007418397626112738,0.016701461377870652,-0.03202846975088969,0.05128205128205132
2010-07-14,-0.017937219730941756,-0.004106776180698102,-0.022058823529411797,0.0
2010-07-15,0.004566210045662045,0.004123711340206171,0.007518796992481258,0.024390243902439046
2010-07-16,0.0060606060606061,-0.010266940451745366,0.00746268656716409,-0.007936507936507908
2010-07-19,-0.003012048192771122,-0.006224066390041472,-0.0037037037037036535,-0.008000000000000007
2010-07-20,-0.0015105740181269312,-0.0041753653444676075,-0.0037174721189591198,0.0
2010-07-21,0.018154311649016597,0.0062893081761006275,0.003731343283582156,0.008064516129032251
2010-07-22,-0.010401188707280795,0.0,-0.0074349442379182396,0.02400000000000002
2010-07-23,0.0045045045045044585,0.002083333333333437,0.014981273408239737,0.0078125
2010-07-26,0.004484304932735439,-0.008316008316008316,0.0036900369003689537,0.007751937984496138
2010-07-27,0.029761904761904656,0.002096436058700135,0.011029411764705843,0.01538461538461533
2010-07-28,0.0028901734104045396,-0.03138075313807531,0.0,0.007575757575757569
2010-07-29,0.0,-0.010799136069114423,0.0,-0.015037593984962405
2010-07-30,-0.011527377521613813,0.0,-0.014545454545454528,0.0
2010-08-02,0.004373177842565523,0.004366812227074135,0.0036900369003689537,0.0
2010-08-03,-0.005805515239477477,0.01304347826086949,-0.007352941176470562,0.0
2010-08-04,-0.011678832116788329,-0.010729613733905574,0.03333333333333344,0.0
2010-08-05,-0.005908419497784312,-0.008676789587852451,0.0,-0.007633587786259555
2010-08-06,0.014858841010401136,-0.008752735229759279,-0.0035842293906810374,0.007692307692307665
2010-08-09,0.020497803806734938,-0.0066225165562914245,0.003597122302158251,0.0
2010-08-10,0.0028694404591105283,-0.004444444444444473,-0.014336917562724039,0.0
2010-08-11,-0.005722460658083017,-0.004464285714285698,-0.0072727272727273196,-0.01526717557251911
2010-08-12,-0.0028776978417266452,-0.011210762331838597,-0.0146520146520146,0.023255813953488413
2010-08-13,0.005772005772005873,0.006802721088435382,0.0037174721189590088,0.05303030303030298
2010-08-16,-0.012912482065997155,-0.0022522522522522292,-0.007407407407407418,0.007194244604316502
2010-08-17,0.0043604651162789665,-0.006772009029345383,-0.003731343283582045,-0.021428571428571463
2010-08-18,0.0028943560057888007,-0.006818181818181834,0.022471910112359605,-0.014598540145985384
2010-08-19,0.051948051948051965,0.013729977116704761,-0.00366300366300365,0.0
2010-08-20,-0.013717421124828544,0.011286681715575675,-0.011029411764705843,-0.007407407407407418
2010-08-23,0.004172461752433909,-0.011160714285714302,0.011152416356877248,0.052238805970149294
2010-08-24,-0.00969529085872578,-0.004514672686230292,-0.014705882352941124,0.007092198581560183
2010-08-25,0.002797202797202747,-0.0045351473922902175,0.003731343283582156,-0.014084507042253502
2010-08-26,0.0,-0.011389521640091105,0.0,-0.0071428571428571175
2010-08-27,0.004184100418409997,-0.009216589861751112,-0.022304832713754608,0.0
2010-08-30,0.004166666666666652,0.0,-0.0038022813688213253,0.007194244604316502
2010-08-31,-0.006915629322268302,-0.03023255813953485,0.003816793893129722,-0.021428571428571463
2010-09-01,0.01810584958217265,0.01678657074340517,0.026615969581748944,0.007299270072992803
2010-09-02,0.010943912448700521,0.002358490566037652,-0.011111111111111072,0.01449275362318847
2010-09-03,0.0013531799729364913,-0.0117647058823529,0.011235955056179803,0.0
2010-09-06,0.006756756756756799,0.02857142857142847,0.0185185185185186,0.0071428571428571175
2010-09-07,0.06577181208053684,0.0092592592592593,0.01090909090909098,-0.007092198581560294
2010-09-08,0.032745591939546514,-0.002293577981651418,0.007194244604316502,-0.014285714285714235
2010-09-09,-0.012195121951219523,0.0,0.0035714285714285587,0.0
2010-09-13,0.009876543209876631,0.034482758620689724,0.014234875444839812,0.007246376811594235
2010-09-14,-0.020782396088019572,-0.004444444444444473,0.01403508771929829,0.043165467625899234
2010-09-15,-0.009987515605493158,0.02678571428571419,0.02422145328719716,0.006896551724137945
2010-09-16,0.0050441361916770955,-0.013043478260869601,-0.027027027027026973,-0.006849315068493178
2010-09-17,0.03387703889585958,0.026431718061673992,0.0,0.02758620689655178
2010-09-20,0.02305825242718451,0.012875536480686733,0.01388888888888884,-0.006711409395973145
2010-09-21,-0.004744958481613271,-0.006355932203389814,0.017123287671232834,-0.006756756756756799
2010-09-22,-0.010727056019070313,-0.014925373134328401,-0.013468013468013518,0.020408163265306145
2010-09-23,0.0,-0.02164502164502169,0.0,0.020000000000000018
2010-09-24,0.009638554216867545,0.004424778761061843,0.010238907849829282,0.019607843137254832
2010-09-27,-0.0023866348448687846,0.008810572687224738,-0.006756756756756799,0.012820512820512775
2010-09-28,0.00837320574162681,-0.01091703056768556,-0.003401360544217691,-0.006329113924050667
2010-09-29,-0.01542111506524313,0.0,0.0034129692832765013,-0.019108280254777066
2010-09-30,-0.015662650602409678,-0.01103752759381893,0.006802721088435382,-0.00649350649350644
2010-10-01,0.014687882496940086,0.02008928571428581,0.016891891891891886,0.006535947712418277
2010-10-04,0.012062726176115701,0.00875273522975939,-0.006644518272425293,0.0
2010-10-05,0.013110846245530494,0.006507592190889477,0.0,0.0
2010-10-06,0.0011764705882353343,0.02155172413793105,0.006688963210702337,0.032467532467532534
2010-10-07,0.0,-0.006329113924050667,-0.01661129568106312,-0.012578616352201255
2010-10-08,-0.011750881316098694,0.010615711252653925,0.010135135135135087,-0.01273885350318471
2010-10-11,-0.003567181926278251,0.018907563025210017,0.0,0.012903225806451646
2010-10-12,-0.019093078758949833,-0.012371134020618513,0.0,-0.019108280254777066
2010-10-13,0.03771289537712885,0.014613778705636848,0.02341137123745818,0.006493506493506551
2010-10-14,-0.014067995310668269,-0.012345679012345734,0.009803921568627416,0.0
2010-10-15,-0.022592152199762183,-0.01666666666666672,-0.032362459546925515,-0.012903225806451646
2010-10-18,-0.025547445255474477,0.006355932203389925,0.010033444816053505,-0.019607843137254943
2010-10-19,0.006242197253433224,-0.004210526315789442,-0.0331125827814569,-0.00666666666666671
2010-10-20,-0.007444168734491274,0.00634249471458781,0.003424657534246478,-0.006711409395973145
2010-10-21,0.011249999999999982,0.02941176470588225,0.017064846416382284,0.013513513513513598
2010-10-22,0.003708281829418958,0.0,0.003355704697986628,-0.00666666666666671
2010-10-25,0.041871921182266014,0.008163265306122547,-0.010033444816053505,0.02684563758389258
2010-10-26,-0.010638297872340385,0.00809716599190291,0.0,0.065359477124183
2010-10-27,-0.022700119474313052,-0.0060240963855421326,-0.013513513513513487,0.024539877300613577
2010-10-28,-0.006112469437652757,-0.008080808080808133,-0.003424657534246589,-0.029940119760479056
2010-10-29,0.0,0.012219959266802416,0.0,0.024691358024691468
2010-11-01,0.029520295202952074,-0.002012072434607659,0.010309278350515427,0.06626506024096379
2010-11-02,0.04778972520907998,-0.01814516129032262,0.010204081632652962,0.005649717514124353
2010-11-03,0.019384264538198304,-0.008213552361396315,0.0,0.00561797752808979
2010-11-04,0.004474272930648837,0.037267080745341685,0.01683501683501687,-0.005586592178770999
2010-11-08,0.025612472160356337,0.0059880239520957446,-0.019867549668874163,0.0
2010-11-09,0.005428881650380024,-0.001984126984126977,0.013513513513513598,0.0
2010-11-10,-0.01295896328293733,-0.005964214711729587,0.006666666666666599,0.08426966292134841
2010-11-11,-0.015317286652078765,-0.020000000000000018,-0.0066225165562914245,-0.005181347150259086
2010-11-12,-0.010000000000000009,-0.01836734693877551,-0.020000000000000018,-0.04166666666666663
2010-11-15,-0.013468013468013518,-0.006237006237006182,0.010204081632652962,-0.010869565217391353
2010-11-16,-0.018202502844141044,-0.023012552301255207,-0.02020202020202022,-0.027472527472527486
2010-11-18,-0.0034762456546929554,0.0021413276231263545,0.013745704467353903,-0.02259887005649719
2010-11-19,-0.02209302325581397,-0.03418803418803418,-0.013559322033898313,-0.011560693641618491
2010-11-22,0.007134363852556502,0.015486725663716783,0.02405498281786933,0.040935672514619936
2010-11-23,-0.018890200708382543,-0.017429193899782147,-0.010067114093959773,-0.016853932584269704
2010-11-24,-0.010830324909747335,0.0022172949002217113,-0.003389830508474523,-0.011428571428571455
2010-11-25,0.015815085158150888,-0.017699115044247815,0.023809523809523725,-0.011560693641618491
2010-11-26,-0.008383233532934131,-0.018018018018018056,-0.009966777408637828,-0.023391812865497075
2010-11-29,-0.006038647342995196,0.03899082568807333,0.006711409395973256,0.029940119760478945
2010-11-30,-0.013365735115431376,-0.013245033112582738,-0.0033333333333332993,0.0
2010-12-01,0.014778325123152802,0.0022371364653244186,0.0,0.023255813953488413
2010-12-02,0.0012135922330096527,0.022321428571428603,0.01672240802675584,0.0
2010-12-03,-0.018181818181818188,-0.004366812227074246,0.006578947368421018,-0.022727272727272707
2010-12-06,-0.004938271604938316,0.013157894736842035,0.006535947712418277,0.0
2010-12-07,0.021091811414392092,0.010822510822510845,0.01298701298701288,0.0
2010-12-08,0.013365735115431265,-0.008565310492505307,-0.01602564102564108,-0.029069767441860517
2010-12-09,-0.020383693045563533,-0.036717062634989195,0.006514657980456029,-0.06586826347305386
2010-12-10,0.0869033047735619,0.04035874439461873,-0.003236245954692518,0.03205128205128216
2010-12-13,-0.023648648648648685,0.01724137931034475,0.0,0.012422360248447228
2010-12-14,0.012687427912341454,0.012711864406779627,0.006493506493506551,0.024539877300613577
2010-12-15,0.001138952164009055,0.0,0.012903225806451646,-0.04790419161676651
2010-12-16,0.010238907849829282,0.0020920502092049986,0.02866242038216571,0.0
2010-12-20,0.012387387387387427,0.0,0.018575851393188847,-0.0062893081761006275
2010-12-21,-0.010011123470522798,0.016701461377870652,-0.00911854103343468,0.006329113924050667
2010-12-22,0.0011235955056179137,-0.01642710472279263,0.0030674846625766694,-0.0062893081761006275
2010-12-23,-0.0056116722783389195,0.0020876826722338038,0.00917431192660545,-0.012658227848101222
2010-12-24,0.0011286681715576563,0.0,0.0,0.03846153846153855
2010-12-27,0.006764374295377573,-0.004166666666666652,0.003030303030302939,0.0
2010-12-28,0.005599104143336975,-0.006276150627615107,0.0030211480362538623,0.0
2010-12-29,-0.0044543429844098315,0.0,0.006024096385542244,0.012345679012345734
2010-12-30,-0.005592841163310935,0.004210526315789442,0.011976047904191711,0.0060975609756097615
2010-12-31,-0.0011248593925758943,0.0062893081761006275,0.0,0.018181818181818077
2011-01-03,-0.0011261261261261701,-0.002083333333333326,0.002958579881656709,0.023809523809523725
2011-01-04,-0.0011273957158962622,0.018789144050104456,0.005899705014749346,-0.005813953488372103
2011-01-05,-0.007900677200902928,0.0,-0.0058651026392961825,-0.005847953216374324
2011-01-06,-0.03981797497155859,0.008196721311475308,0.005899705014749346,-0.01764705882352946
2011-01-07,-0.020142180094786744,-0.018292682926829285,-0.029325513196480912,-0.04790419161676651
2011-01-10,0.0145102781136639,-0.02898550724637683,0.0060422960725075026,-0.03144654088050314
2011-01-11,0.013110846245530494,-0.019189765458422214,-0.02102102102102099,0.0
2011-01-12,-0.0011764705882353343,0.01521739130434785,0.015337423312883347,0.0844155844155845
2011-01-13,0.009422850412249772,-0.01498929336188437,-0.051359516616314216,-0.04790419161676651
2011-01-14,-0.03267211201866982,-0.013043478260869601,0.0,0.0
2011-01-17,0.004825090470446325,-0.004405286343612369,0.022292993630573354,0.0062893081761006275
2011-01-18,0.020408163265306145,-0.0022123893805309214,0.015576323987538832,0.012499999999999956
2011-01-19,-0.015294117647058791,-0.01552106430155209,-0.021472392638036797,-0.006172839506172867
2011-01-20,0.002389486260454099,-0.009009009009009028,0.012539184952978122,0.012422360248447228
2011-01-21,-0.020262216924910592,0.015909090909090873,-0.015479876160990669,0.006134969325153339
2011-01-24,0.007299270072992803,-0.015659955257270708,0.012578616352201255,0.012195121951219523
2011-01-25,0.01570048309178751,-0.011363636363636354,-0.006211180124223614,0.012048192771084265
2011-01-27,0.02021403091557672,-0.01839080459770115,-0.018750000000000044,-0.011904761904761862
2011-01-28,-0.045454545454545414,-0.030444964871194413,-0.009554140127388533,-0.02409638554216864
2011-01-31,0.0,0.007246376811594235,-0.01607717041800638,0.03703703703703698
2011-02-01,-0.015873015873015928,-0.026378896882493952,-0.009803921568627416,0.0
2011-02-02,0.014888337468982549,0.029556650246305383,0.0,-0.017857142857142905
2011-02-03,-0.007334963325183352,0.02392344497607657,0.00990099009900991,0.018181818181818077
2011-02-04,-0.008620689655172376,-0.025700934579439227,-0.022875816993464082,-0.023809523809523836
2011-02-07,0.014906832298136719,0.00959232613908867,0.013377926421404673,-0.018292682926829285
2011-02-08,-0.019583843329253336,-0.014251781472684133,0.0033003300330032292,-0.06211180124223603
2011-02-09,-0.03245942571785265,-0.002409638554216831,0.009868421052631637,-0.04635761589403975
2011-02-10,0.016774193548387162,-0.01449275362318836,-0.026058631921824116,0.0
2011-02-11,0.021573604060913798,0.01225490196078427,-0.0033444816053511683,0.00694444444444442
2011-02-14,0.023602484472049712,0.004842615012106588,0.020134228187919545,0.020689655172413834
2011-02-15,0.004854368932038833,0.028915662650602414,0.00328947368421062,0.013513513513513598
2011-02-16,-0.0036231884057971175,0.0023419203747072626,-0.003278688524590123,0.01333333333333342
2011-02-17,-0.00242424242424244,0.009345794392523255,0.00328947368421062,0.013157894736842035
2011-02-18,-0.013365735115431376,-0.01851851851851849,-0.003278688524590123,-0.025974025974025983
2011-02-21,0.018472906403940836,0.02358490566037741,0.019736842105263053,0.046666666666666634
2011-02-22,0.006045949214026569,0.02764976958525356,-0.006451612903225823,0.031847133757961776
2011-02-23,0.006009615384615419,0.011210762331838486,-0.01948051948051943,-0.012345679012345734
2011-02-24,-0.014336917562724039,-0.03104212860310418,-0.023178807947019875,-0.043749999999999956
2011-02-25,-0.00484848484848488,0.0022883295194509046,0.0,0.019607843137254832
2011-02-28,-0.025578562728379994,-0.0022831050228310223,-0.003389830508474523,-0.0064102564102563875
2011-03-01,0.013749999999999929,0.02517162471395884,0.027210884353741527,0.02580645161290329
2011-03-03,0.007398273736128225,-0.011160714285714302,-0.01655629139072845,0.012578616352201255
2011-03-04,-0.002447980416156681,0.004514672686230181,0.010101010101010166,0.0
2011-03-07,-0.007361963190184007,-0.004494382022471877,-0.00666666666666671,-0.012422360248447228
2011-03-08,0.008652657601977642,0.009029345372460584,0.02684563758389258,0.012578616352201255
2011-03-09,0.01593137254901955,0.008948545861297452,-0.006535947712418277,0.012422360248447228
2011-03-10,-0.003618817852834688,-0.011086474501108667,-0.003289473684210509,-0.006134969325153339
2011-03-11,-0.008474576271186418,0.008968609865470878,-0.01320132013201325,-0.006172839506172867
2011-03-14,0.01831501831501825,0.026666666666666616,0.01672240802675584,0.012422360248447228
2011-03-15,-0.003597122302158251,0.017316017316017396,-0.023026315789473673,-0.012269938650306789
2011-03-16,0.01564380264741283,0.010638297872340496,0.0,0.024844720496894457
2011-03-17,0.0023696682464455776,-0.01684210526315788,-0.01683501683501687,0.0060606060606061
2011-03-18,-0.0035460992907800915,-0.036402569593147804,-0.013698630136986356,-0.030120481927710885
2011-03-21,0.0,-0.0022222222222222365,-0.00347222222222221,-0.006211180124223614
2011-03-22,0.0023724792408066353,0.008908685968819663,0.006968641114982521,0.006250000000000089
2011-03-23,0.013017751479289963,0.013245033112582849,0.01730103806228378,0.0
2011-03-24,-0.003504672897196248,-0.002178649237472796,0.0,0.012422360248447228
2011-03-25,0.004689331770222793,0.015283842794759916,0.054421768707483054,0.006134969325153339
2011-03-28,0.003500583430571691,0.0,-0.006451612903225823,0.0060975609756097615
2011-03-29,0.008139534883720989,-0.0021505376344086446,0.009740259740259827,0.0121212121212122
2011-03-30,0.03460207612456756,0.008620689655172376,0.0,0.0718562874251496
2011-03-31,-0.004459308807134854,0.017094017094017033,0.022508038585209,-0.005586592178770999
2011-04-01,0.016797312430011146,-0.012605042016806678,-0.0062893081761006275,0.011235955056179803
2011-04-04,0.022026431718061623,0.012765957446808418,0.018987341772152,0.0
2011-04-05,0.006465517241379226,-0.0021008403361344463,0.0,0.022222222222222143
2011-04-06,0.005353319057815886,-0.002105263157894721,-0.0031055900621117516,0.021739130434782705
2011-04-07,0.0,-0.00421940928270037,-0.009345794392523366,-0.010638297872340385
2011-04-08,-0.007454739084132078,-0.016949152542372836,-0.0062893081761006275,-0.021505376344086002
2011-04-11,-0.02145922746781115,-0.017241379310344862,0.006329113924050667,-0.027472527472527486
2011-04-13,0.018640350877193068,0.015350877192982448,0.018867924528301883,0.02259887005649719
2011-04-15,-0.0032292787944026013,0.0,-0.095679012345679,0.005524861878453136
2011-04-18,-0.01403887688984884,-0.01295896328293733,-0.027303754266211566,0.0
2011-04-19,0.0032858707557503752,0.004376367614879584,-0.007017543859649145,0.01098901098901095
2011-04-20,0.004366812227074135,0.013071895424836555,0.007067137809187329,0.02717391304347827
2011-04-21,0.005434782608695565,0.01505376344086029,0.0,-0.005291005291005346
